job_id,skill,skill_category,skill_level
JPNO5Z3YM28X,AWS,Cloud,Advanced
JPNO5Z3YM28X,SQL,Programming,Basic
JPNO5Z3YM28X,Python,Programming,Basic
JPNO5Z3YM28X,GCP,Cloud,Intermediate
JPNO5Z3YM28X,TensorFlow,ML,Basic
88FK9KUYQ6TG,PyTorch,ML,Advanced
88FK9KUYQ6TG,SQL,Programming,Advanced
88FK9KUYQ6TG,Azure,Cloud,Basic
88FK9KUYQ6TG,NLP,ML,Intermediate
88FK9KUYQ6TG,TensorFlow,ML,Basic
88FK9KUYQ6TG,GCP,Cloud,Intermediate
ZYRQ4EL7VENI,NLP,ML,Basic
ZYRQ4EL7VENI,SQL,Programming,Advanced
ZYRQ4EL7VENI,PyTorch,ML,Advanced
ZYRQ4EL7VENI,Scikit-learn,ML,Advanced
EHZZT8LFIG8I,SQL,Programming,Intermediate
EHZZT8LFIG8I,Azure,Cloud,Basic
EHZZT8LFIG8I,Computer Vision,ML,Basic
EHZZT8LFIG8I,NLP,ML,Intermediate
EHZZT8LFIG8I,AWS,Cloud,Advanced
EHZZT8LFIG8I,PyTorch,ML,Advanced
6NH8LC1T4D4Y,Python,Programming,Intermediate
6NH8LC1T4D4Y,Computer Vision,ML,Advanced
6NH8LC1T4D4Y,TensorFlow,ML,Advanced
YQK34MLVV9US,R,Programming,Intermediate
YQK34MLVV9US,Python,Programming,Basic
YQK34MLVV9US,GCP,Cloud,Intermediate
YQK34MLVV9US,Computer Vision,ML,Intermediate
FCCE1SBRH0MD,Scikit-learn,ML,Basic
FCCE1SBRH0MD,R,Programming,Intermediate
FCCE1SBRH0MD,PyTorch,ML,Advanced
FCCE1SBRH0MD,TensorFlow,ML,Advanced
FCCE1SBRH0MD,GCP,Cloud,Advanced
FCCE1SBRH0MD,Python,Programming,Basic
U29EHZ3YRJQM,SQL,Programming,Basic
U29EHZ3YRJQM,Azure,Cloud,Basic
U29EHZ3YRJQM,NLP,ML,Advanced
U29EHZ3YRJQM,Scikit-learn,ML,Advanced
U29EHZ3YRJQM,R,Programming,Advanced
U29EHZ3YRJQM,AWS,Cloud,Basic
FVO9ST7X97R5,R,Programming,Basic
FVO9ST7X97R5,Python,Programming,Advanced
FVO9ST7X97R5,SQL,Programming,Basic
LUIBFL4VW55D,GCP,Cloud,Intermediate
LUIBFL4VW55D,NLP,ML,Basic
LUIBFL4VW55D,TensorFlow,ML,Intermediate
LUIBFL4VW55D,PyTorch,ML,Intermediate
19IKJ3H0HTWS,AWS,Cloud,Basic
19IKJ3H0HTWS,NLP,ML,Advanced
19IKJ3H0HTWS,Python,Programming,Advanced
19IKJ3H0HTWS,R,Programming,Intermediate
19IKJ3H0HTWS,SQL,Programming,Basic
RPXBJBSKOYW6,GCP,Cloud,Basic
RPXBJBSKOYW6,TensorFlow,ML,Intermediate
RPXBJBSKOYW6,SQL,Programming,Basic
RPXBJBSKOYW6,PyTorch,ML,Advanced
RPXBJBSKOYW6,Python,Programming,Basic
RPXBJBSKOYW6,R,Programming,Basic
RE9EXOBFP5JA,AWS,Cloud,Intermediate
RE9EXOBFP5JA,R,Programming,Advanced
RE9EXOBFP5JA,Computer Vision,ML,Intermediate
RE9EXOBFP5JA,TensorFlow,ML,Basic
SPNBUJAXK3N9,NLP,ML,Intermediate
SPNBUJAXK3N9,GCP,Cloud,Basic
SPNBUJAXK3N9,Azure,Cloud,Advanced
8SB9DJUXBYRG,GCP,Cloud,Basic
8SB9DJUXBYRG,Computer Vision,ML,Intermediate
8SB9DJUXBYRG,NLP,ML,Basic
8SB9DJUXBYRG,SQL,Programming,Advanced
3SYSW45THQ5Q,AWS,Cloud,Intermediate
3SYSW45THQ5Q,PyTorch,ML,Intermediate
3SYSW45THQ5Q,TensorFlow,ML,Basic
3SYSW45THQ5Q,Computer Vision,ML,Advanced
3SYSW45THQ5Q,GCP,Cloud,Intermediate
RZ7FVQ90CTMN,Azure,Cloud,Intermediate
RZ7FVQ90CTMN,TensorFlow,ML,Basic
RZ7FVQ90CTMN,SQL,Programming,Intermediate
RZ7FVQ90CTMN,Computer Vision,ML,Intermediate
RZ7FVQ90CTMN,PyTorch,ML,Basic
RZ7FVQ90CTMN,R,Programming,Basic
RSNA48EDPTJ9,R,Programming,Basic
RSNA48EDPTJ9,NLP,ML,Basic
RSNA48EDPTJ9,TensorFlow,ML,Advanced
RSNA48EDPTJ9,Azure,Cloud,Intermediate
RSNA48EDPTJ9,GCP,Cloud,Basic
O7C950F7PNGL,Python,Programming,Basic
O7C950F7PNGL,GCP,Cloud,Advanced
O7C950F7PNGL,PyTorch,ML,Basic
O7C950F7PNGL,Scikit-learn,ML,Intermediate
B97FK7IXXSSU,NLP,ML,Intermediate
B97FK7IXXSSU,TensorFlow,ML,Intermediate
B97FK7IXXSSU,PyTorch,ML,Advanced
B97FK7IXXSSU,SQL,Programming,Advanced
B97FK7IXXSSU,Azure,Cloud,Intermediate
B97FK7IXXSSU,R,Programming,Advanced
L6OS0V64A087,R,Programming,Intermediate
L6OS0V64A087,PyTorch,ML,Intermediate
L6OS0V64A087,Scikit-learn,ML,Advanced
ZC5AZAWCBNCD,SQL,Programming,Intermediate
ZC5AZAWCBNCD,GCP,Cloud,Basic
ZC5AZAWCBNCD,PyTorch,ML,Intermediate
ZC5AZAWCBNCD,Azure,Cloud,Basic
2XEF8MOO7EBU,NLP,ML,Basic
2XEF8MOO7EBU,Computer Vision,ML,Advanced
2XEF8MOO7EBU,Scikit-learn,ML,Basic
2XEF8MOO7EBU,GCP,Cloud,Intermediate
2XEF8MOO7EBU,PyTorch,ML,Basic
2XEF8MOO7EBU,Azure,Cloud,Basic
V2A9G5ME62HR,SQL,Programming,Intermediate
V2A9G5ME62HR,R,Programming,Basic
V2A9G5ME62HR,AWS,Cloud,Basic
7P6DN8AFKF1P,R,Programming,Intermediate
7P6DN8AFKF1P,AWS,Cloud,Basic
7P6DN8AFKF1P,Azure,Cloud,Advanced
7P6DN8AFKF1P,TensorFlow,ML,Basic
7P6DN8AFKF1P,GCP,Cloud,Basic
2T5IB4M8RN1R,GCP,Cloud,Advanced
2T5IB4M8RN1R,PyTorch,ML,Intermediate
2T5IB4M8RN1R,Computer Vision,ML,Advanced
2T5IB4M8RN1R,Scikit-learn,ML,Advanced
YIRLFZTATEVB,TensorFlow,ML,Intermediate
YIRLFZTATEVB,Scikit-learn,ML,Basic
YIRLFZTATEVB,GCP,Cloud,Advanced
YIRLFZTATEVB,Python,Programming,Basic
YIRLFZTATEVB,AWS,Cloud,Basic
IFQFJ2SYTT5J,SQL,Programming,Intermediate
IFQFJ2SYTT5J,TensorFlow,ML,Advanced
IFQFJ2SYTT5J,Computer Vision,ML,Intermediate
IFQFJ2SYTT5J,PyTorch,ML,Advanced
IFQFJ2SYTT5J,AWS,Cloud,Intermediate
YFNQXL6MVPOR,Azure,Cloud,Basic
YFNQXL6MVPOR,Scikit-learn,ML,Intermediate
YFNQXL6MVPOR,R,Programming,Advanced
YFNQXL6MVPOR,Computer Vision,ML,Advanced
EXR9XI2AYNCZ,Azure,Cloud,Intermediate
EXR9XI2AYNCZ,SQL,Programming,Intermediate
EXR9XI2AYNCZ,GCP,Cloud,Intermediate
EXR9XI2AYNCZ,Scikit-learn,ML,Advanced
YI1HI2WG94OS,GCP,Cloud,Intermediate
YI1HI2WG94OS,Scikit-learn,ML,Advanced
YI1HI2WG94OS,PyTorch,ML,Intermediate
YI1HI2WG94OS,Computer Vision,ML,Basic
YI1HI2WG94OS,R,Programming,Advanced
YI1HI2WG94OS,TensorFlow,ML,Advanced
5LRQ9AGKTX9A,Scikit-learn,ML,Advanced
5LRQ9AGKTX9A,TensorFlow,ML,Basic
5LRQ9AGKTX9A,NLP,ML,Basic
5LRQ9AGKTX9A,GCP,Cloud,Basic
5LRQ9AGKTX9A,Azure,Cloud,Advanced
81A8PIH95LDI,Python,Programming,Basic
81A8PIH95LDI,Azure,Cloud,Intermediate
81A8PIH95LDI,R,Programming,Advanced
81A8PIH95LDI,AWS,Cloud,Basic
KKZS14MZTU1G,NLP,ML,Basic
KKZS14MZTU1G,Scikit-learn,ML,Advanced
KKZS14MZTU1G,PyTorch,ML,Basic
KKZS14MZTU1G,TensorFlow,ML,Intermediate
APHHM9KBAJ5Q,SQL,Programming,Basic
APHHM9KBAJ5Q,PyTorch,ML,Basic
APHHM9KBAJ5Q,Python,Programming,Basic
APHHM9KBAJ5Q,Scikit-learn,ML,Intermediate
APHHM9KBAJ5Q,Computer Vision,ML,Basic
IIPL2QGXCOKX,Computer Vision,ML,Intermediate
IIPL2QGXCOKX,AWS,Cloud,Advanced
IIPL2QGXCOKX,Python,Programming,Intermediate
7QCNEDHOQROY,GCP,Cloud,Basic
7QCNEDHOQROY,SQL,Programming,Intermediate
7QCNEDHOQROY,NLP,ML,Advanced
7QCNEDHOQROY,TensorFlow,ML,Intermediate
7QCNEDHOQROY,Computer Vision,ML,Advanced
7QCNEDHOQROY,Azure,Cloud,Advanced
RRCZLBWKCQWO,Scikit-learn,ML,Intermediate
RRCZLBWKCQWO,R,Programming,Intermediate
RRCZLBWKCQWO,SQL,Programming,Basic
RRCZLBWKCQWO,Python,Programming,Advanced
RRCZLBWKCQWO,GCP,Cloud,Basic
JMESUKLK08E4,PyTorch,ML,Advanced
JMESUKLK08E4,SQL,Programming,Advanced
JMESUKLK08E4,GCP,Cloud,Advanced
KH8CL10KA58F,AWS,Cloud,Intermediate
KH8CL10KA58F,SQL,Programming,Advanced
KH8CL10KA58F,Scikit-learn,ML,Intermediate
KH8CL10KA58F,Azure,Cloud,Intermediate
KZZEJEYP7V2T,R,Programming,Basic
KZZEJEYP7V2T,PyTorch,ML,Basic
KZZEJEYP7V2T,Python,Programming,Basic
KZZEJEYP7V2T,Computer Vision,ML,Advanced
KZZEJEYP7V2T,Azure,Cloud,Advanced
KZZEJEYP7V2T,Scikit-learn,ML,Intermediate
JK9WQ7RK1PPX,Computer Vision,ML,Advanced
JK9WQ7RK1PPX,SQL,Programming,Intermediate
JK9WQ7RK1PPX,NLP,ML,Basic
JK9WQ7RK1PPX,AWS,Cloud,Advanced
JK9WQ7RK1PPX,Scikit-learn,ML,Intermediate
JK9WQ7RK1PPX,Azure,Cloud,Intermediate
48S5GFQM0BY8,SQL,Programming,Intermediate
48S5GFQM0BY8,AWS,Cloud,Basic
48S5GFQM0BY8,PyTorch,ML,Intermediate
48S5GFQM0BY8,NLP,ML,Intermediate
48S5GFQM0BY8,Scikit-learn,ML,Advanced
48S5GFQM0BY8,Computer Vision,ML,Advanced
JAFJF1ISDOI8,R,Programming,Advanced
JAFJF1ISDOI8,GCP,Cloud,Basic
JAFJF1ISDOI8,SQL,Programming,Advanced
JAFJF1ISDOI8,Computer Vision,ML,Basic
JAFJF1ISDOI8,Scikit-learn,ML,Advanced
JAFJF1ISDOI8,Azure,Cloud,Basic
MDGVBYD5HTCH,Python,Programming,Advanced
MDGVBYD5HTCH,PyTorch,ML,Advanced
MDGVBYD5HTCH,NLP,ML,Advanced
MDGVBYD5HTCH,Scikit-learn,ML,Intermediate
8LO18W9SEFNH,SQL,Programming,Basic
8LO18W9SEFNH,NLP,ML,Advanced
8LO18W9SEFNH,PyTorch,ML,Basic
8LO18W9SEFNH,Azure,Cloud,Intermediate
8LO18W9SEFNH,R,Programming,Advanced
OYA9WV6043PR,TensorFlow,ML,Intermediate
OYA9WV6043PR,NLP,ML,Intermediate
OYA9WV6043PR,Azure,Cloud,Advanced
OYA9WV6043PR,Scikit-learn,ML,Advanced
OYA9WV6043PR,SQL,Programming,Basic
VY043SYB0UL5,NLP,ML,Intermediate
VY043SYB0UL5,PyTorch,ML,Intermediate
VY043SYB0UL5,GCP,Cloud,Advanced
VY043SYB0UL5,TensorFlow,ML,Basic
VY043SYB0UL5,Azure,Cloud,Basic
FHASTMO6TXXW,AWS,Cloud,Advanced
FHASTMO6TXXW,Python,Programming,Advanced
FHASTMO6TXXW,SQL,Programming,Basic
FHASTMO6TXXW,Scikit-learn,ML,Basic
Z0UDBZW6TO3K,AWS,Cloud,Advanced
Z0UDBZW6TO3K,Scikit-learn,ML,Intermediate
Z0UDBZW6TO3K,SQL,Programming,Advanced
Z0UDBZW6TO3K,NLP,ML,Advanced
Z0UDBZW6TO3K,Azure,Cloud,Advanced
ZSMS59J467ZU,AWS,Cloud,Basic
ZSMS59J467ZU,Computer Vision,ML,Advanced
ZSMS59J467ZU,SQL,Programming,Basic
ZSMS59J467ZU,Azure,Cloud,Basic
HYKBNCMLGUDC,Azure,Cloud,Intermediate
HYKBNCMLGUDC,TensorFlow,ML,Basic
HYKBNCMLGUDC,SQL,Programming,Basic
HYKBNCMLGUDC,Computer Vision,ML,Intermediate
HYKBNCMLGUDC,GCP,Cloud,Intermediate
HYKBNCMLGUDC,R,Programming,Advanced
VAEPZEQKTYB8,Azure,Cloud,Intermediate
VAEPZEQKTYB8,SQL,Programming,Intermediate
VAEPZEQKTYB8,TensorFlow,ML,Intermediate
VAEPZEQKTYB8,AWS,Cloud,Intermediate
VAEPZEQKTYB8,Scikit-learn,ML,Advanced
VAEPZEQKTYB8,NLP,ML,Intermediate
QBJZTKRJ7CFS,Computer Vision,ML,Basic
QBJZTKRJ7CFS,Python,Programming,Intermediate
QBJZTKRJ7CFS,GCP,Cloud,Basic
QBJZTKRJ7CFS,SQL,Programming,Basic
QBJZTKRJ7CFS,PyTorch,ML,Intermediate
94FOGQ4PN53Y,Python,Programming,Intermediate
94FOGQ4PN53Y,GCP,Cloud,Advanced
94FOGQ4PN53Y,Azure,Cloud,Intermediate
94FOGQ4PN53Y,TensorFlow,ML,Intermediate
94FOGQ4PN53Y,NLP,ML,Basic
UV5KJ77ETEHI,NLP,ML,Intermediate
UV5KJ77ETEHI,AWS,Cloud,Basic
UV5KJ77ETEHI,R,Programming,Intermediate
UV5KJ77ETEHI,Scikit-learn,ML,Advanced
UV5KJ77ETEHI,TensorFlow,ML,Basic
UV5KJ77ETEHI,Python,Programming,Basic
XD7N4446VNSK,Azure,Cloud,Intermediate
XD7N4446VNSK,Python,Programming,Basic
XD7N4446VNSK,SQL,Programming,Basic
XD7N4446VNSK,Scikit-learn,ML,Advanced
XD7N4446VNSK,NLP,ML,Intermediate
XD7N4446VNSK,AWS,Cloud,Basic
B695VNVQI52C,Azure,Cloud,Intermediate
B695VNVQI52C,SQL,Programming,Advanced
B695VNVQI52C,AWS,Cloud,Basic
B695VNVQI52C,Computer Vision,ML,Basic
GNKJGQH0A1GY,TensorFlow,ML,Basic
GNKJGQH0A1GY,NLP,ML,Advanced
GNKJGQH0A1GY,Python,Programming,Advanced
V1PVM9CV66E3,Computer Vision,ML,Basic
V1PVM9CV66E3,SQL,Programming,Basic
V1PVM9CV66E3,AWS,Cloud,Basic
V1PVM9CV66E3,Python,Programming,Advanced
V1PVM9CV66E3,TensorFlow,ML,Advanced
KXX4SLSKOXOI,Computer Vision,ML,Intermediate
KXX4SLSKOXOI,Python,Programming,Intermediate
KXX4SLSKOXOI,PyTorch,ML,Basic
KXX4SLSKOXOI,R,Programming,Advanced
KXX4SLSKOXOI,Scikit-learn,ML,Basic
KXX4SLSKOXOI,NLP,ML,Advanced
XA72FJAY2GZJ,AWS,Cloud,Basic
XA72FJAY2GZJ,PyTorch,ML,Basic
XA72FJAY2GZJ,NLP,ML,Basic
XA72FJAY2GZJ,TensorFlow,ML,Basic
XA72FJAY2GZJ,GCP,Cloud,Basic
XA72FJAY2GZJ,Azure,Cloud,Basic
XU4NRS7ECWI8,Python,Programming,Intermediate
XU4NRS7ECWI8,AWS,Cloud,Basic
XU4NRS7ECWI8,Scikit-learn,ML,Basic
XU4NRS7ECWI8,Azure,Cloud,Basic
XU4NRS7ECWI8,SQL,Programming,Basic
XU4NRS7ECWI8,GCP,Cloud,Basic
PMNQXWQMRE5W,Python,Programming,Basic
PMNQXWQMRE5W,NLP,ML,Advanced
PMNQXWQMRE5W,Computer Vision,ML,Basic
PMNQXWQMRE5W,Azure,Cloud,Advanced
CD1UOEVZNG07,AWS,Cloud,Intermediate
CD1UOEVZNG07,Python,Programming,Basic
CD1UOEVZNG07,SQL,Programming,Basic
CD1UOEVZNG07,GCP,Cloud,Intermediate
SIUZY8WRVZH1,Scikit-learn,ML,Advanced
SIUZY8WRVZH1,NLP,ML,Intermediate
SIUZY8WRVZH1,Computer Vision,ML,Basic
SIUZY8WRVZH1,R,Programming,Intermediate
SIUZY8WRVZH1,SQL,Programming,Basic
SIUZY8WRVZH1,TensorFlow,ML,Advanced
QRRPZ4Z11GIF,R,Programming,Intermediate
QRRPZ4Z11GIF,Computer Vision,ML,Intermediate
QRRPZ4Z11GIF,Azure,Cloud,Intermediate
QRRPZ4Z11GIF,PyTorch,ML,Advanced
QRRPZ4Z11GIF,SQL,Programming,Intermediate
QRRPZ4Z11GIF,GCP,Cloud,Advanced
2ULJ51JP1586,AWS,Cloud,Advanced
2ULJ51JP1586,Azure,Cloud,Advanced
2ULJ51JP1586,SQL,Programming,Advanced
2ULJ51JP1586,TensorFlow,ML,Intermediate
0N1D1WT8E3U6,R,Programming,Intermediate
0N1D1WT8E3U6,Azure,Cloud,Basic
0N1D1WT8E3U6,SQL,Programming,Basic
0N1D1WT8E3U6,Scikit-learn,ML,Basic
J4KJ2OFHD6UN,Python,Programming,Intermediate
J4KJ2OFHD6UN,Scikit-learn,ML,Intermediate
J4KJ2OFHD6UN,SQL,Programming,Basic
J4KJ2OFHD6UN,NLP,ML,Basic
J4KJ2OFHD6UN,PyTorch,ML,Advanced
COVZSVOEAFI5,GCP,Cloud,Advanced
COVZSVOEAFI5,AWS,Cloud,Basic
COVZSVOEAFI5,SQL,Programming,Intermediate
COVZSVOEAFI5,TensorFlow,ML,Advanced
COVZSVOEAFI5,Scikit-learn,ML,Basic
ZF9606MYODGH,Python,Programming,Basic
ZF9606MYODGH,TensorFlow,ML,Intermediate
ZF9606MYODGH,GCP,Cloud,Advanced
8PA9IM2QPHJW,PyTorch,ML,Advanced
8PA9IM2QPHJW,Computer Vision,ML,Intermediate
8PA9IM2QPHJW,TensorFlow,ML,Intermediate
05UFWHMLK7AR,SQL,Programming,Intermediate
05UFWHMLK7AR,NLP,ML,Intermediate
05UFWHMLK7AR,GCP,Cloud,Intermediate
05UFWHMLK7AR,Azure,Cloud,Advanced
05UFWHMLK7AR,Computer Vision,ML,Basic
05UFWHMLK7AR,Scikit-learn,ML,Intermediate
97ARMEWS7048,TensorFlow,ML,Basic
97ARMEWS7048,Python,Programming,Basic
97ARMEWS7048,GCP,Cloud,Intermediate
JM2N5LFG129K,Computer Vision,ML,Intermediate
JM2N5LFG129K,AWS,Cloud,Basic
JM2N5LFG129K,TensorFlow,ML,Basic
XTHAV1Z6EJVJ,Azure,Cloud,Intermediate
XTHAV1Z6EJVJ,Scikit-learn,ML,Advanced
XTHAV1Z6EJVJ,Python,Programming,Intermediate
XTHAV1Z6EJVJ,TensorFlow,ML,Intermediate
DOUYLT5GVNQ3,AWS,Cloud,Intermediate
DOUYLT5GVNQ3,R,Programming,Advanced
DOUYLT5GVNQ3,Scikit-learn,ML,Advanced
DOUYLT5GVNQ3,SQL,Programming,Basic
T0QKVK6TMZJ6,Scikit-learn,ML,Advanced
T0QKVK6TMZJ6,AWS,Cloud,Advanced
T0QKVK6TMZJ6,NLP,ML,Advanced
T0QKVK6TMZJ6,Azure,Cloud,Basic
QVCY2S69WUBB,Computer Vision,ML,Intermediate
QVCY2S69WUBB,NLP,ML,Basic
QVCY2S69WUBB,Python,Programming,Intermediate
QVCY2S69WUBB,SQL,Programming,Basic
CV9ZDML9IA9T,PyTorch,ML,Intermediate
CV9ZDML9IA9T,AWS,Cloud,Basic
CV9ZDML9IA9T,Python,Programming,Basic
CV9ZDML9IA9T,GCP,Cloud,Intermediate
CV9ZDML9IA9T,R,Programming,Basic
YK5DS98FS29C,GCP,Cloud,Basic
YK5DS98FS29C,TensorFlow,ML,Basic
YK5DS98FS29C,Computer Vision,ML,Advanced
YK5DS98FS29C,AWS,Cloud,Advanced
BDROQC3YPNRZ,GCP,Cloud,Advanced
BDROQC3YPNRZ,AWS,Cloud,Basic
BDROQC3YPNRZ,Azure,Cloud,Intermediate
BDROQC3YPNRZ,NLP,ML,Basic
281M1WFEV9G2,Azure,Cloud,Intermediate
281M1WFEV9G2,PyTorch,ML,Intermediate
281M1WFEV9G2,R,Programming,Advanced
281M1WFEV9G2,Scikit-learn,ML,Advanced
0SPHRI2ISWRO,Azure,Cloud,Basic
0SPHRI2ISWRO,NLP,ML,Advanced
0SPHRI2ISWRO,Scikit-learn,ML,Basic
0SPHRI2ISWRO,GCP,Cloud,Intermediate
0SPHRI2ISWRO,R,Programming,Basic
0SPHRI2ISWRO,Computer Vision,ML,Intermediate
95N42W8419OH,R,Programming,Advanced
95N42W8419OH,NLP,ML,Basic
95N42W8419OH,PyTorch,ML,Advanced
LNFKQYDZL37N,SQL,Programming,Intermediate
LNFKQYDZL37N,GCP,Cloud,Basic
LNFKQYDZL37N,Computer Vision,ML,Intermediate
LNFKQYDZL37N,NLP,ML,Advanced
LNFKQYDZL37N,Python,Programming,Basic
LNFKQYDZL37N,TensorFlow,ML,Advanced
J4ZTGKGPZKK4,Python,Programming,Intermediate
J4ZTGKGPZKK4,AWS,Cloud,Advanced
J4ZTGKGPZKK4,GCP,Cloud,Intermediate
J4ZTGKGPZKK4,SQL,Programming,Basic
QU79YKCFFJRT,Python,Programming,Intermediate
QU79YKCFFJRT,NLP,ML,Advanced
QU79YKCFFJRT,AWS,Cloud,Intermediate
QU79YKCFFJRT,GCP,Cloud,Basic
PUSHM7E2NJW8,SQL,Programming,Basic
PUSHM7E2NJW8,TensorFlow,ML,Basic
PUSHM7E2NJW8,R,Programming,Basic
PUSHM7E2NJW8,PyTorch,ML,Advanced
PUSHM7E2NJW8,NLP,ML,Advanced
PUSHM7E2NJW8,AWS,Cloud,Basic
MYTGKOFBG3SR,AWS,Cloud,Basic
MYTGKOFBG3SR,NLP,ML,Advanced
MYTGKOFBG3SR,Scikit-learn,ML,Intermediate
MYTGKOFBG3SR,R,Programming,Basic
MYTGKOFBG3SR,GCP,Cloud,Basic
GYABI8AWX87B,Azure,Cloud,Basic
GYABI8AWX87B,AWS,Cloud,Intermediate
GYABI8AWX87B,SQL,Programming,Advanced
GYABI8AWX87B,PyTorch,ML,Basic
GYABI8AWX87B,NLP,ML,Intermediate
GYABI8AWX87B,TensorFlow,ML,Advanced
9DZ8CVC4HMLJ,Python,Programming,Intermediate
9DZ8CVC4HMLJ,SQL,Programming,Advanced
9DZ8CVC4HMLJ,AWS,Cloud,Advanced
9DZ8CVC4HMLJ,Azure,Cloud,Basic
9DZ8CVC4HMLJ,Computer Vision,ML,Intermediate
9DZ8CVC4HMLJ,NLP,ML,Basic
TT4RWC25CCUF,PyTorch,ML,Advanced
TT4RWC25CCUF,SQL,Programming,Advanced
TT4RWC25CCUF,TensorFlow,ML,Advanced
TT4RWC25CCUF,Computer Vision,ML,Basic
WLLR9LVB167W,Python,Programming,Intermediate
WLLR9LVB167W,GCP,Cloud,Intermediate
WLLR9LVB167W,AWS,Cloud,Advanced
WLLR9LVB167W,Azure,Cloud,Advanced
WLLR9LVB167W,SQL,Programming,Basic
WLLR9LVB167W,PyTorch,ML,Intermediate
977KL4XZSXN8,Python,Programming,Intermediate
977KL4XZSXN8,GCP,Cloud,Basic
977KL4XZSXN8,Computer Vision,ML,Advanced
RGKBIP825G0A,TensorFlow,ML,Advanced
RGKBIP825G0A,R,Programming,Advanced
RGKBIP825G0A,NLP,ML,Advanced
RGKBIP825G0A,GCP,Cloud,Advanced
RGKBIP825G0A,PyTorch,ML,Advanced
MOEIJIOM3WZP,Azure,Cloud,Advanced
MOEIJIOM3WZP,Scikit-learn,ML,Intermediate
MOEIJIOM3WZP,GCP,Cloud,Advanced
24R4QH06QV7R,GCP,Cloud,Basic
24R4QH06QV7R,PyTorch,ML,Basic
24R4QH06QV7R,Azure,Cloud,Basic
24R4QH06QV7R,TensorFlow,ML,Advanced
9UXGKMLB41ZN,TensorFlow,ML,Intermediate
9UXGKMLB41ZN,AWS,Cloud,Intermediate
9UXGKMLB41ZN,GCP,Cloud,Intermediate
CPA1I41MESLT,NLP,ML,Advanced
CPA1I41MESLT,TensorFlow,ML,Intermediate
CPA1I41MESLT,GCP,Cloud,Intermediate
CPA1I41MESLT,Computer Vision,ML,Intermediate
CPA1I41MESLT,R,Programming,Advanced
S7BOE2WSBOWG,Scikit-learn,ML,Advanced
S7BOE2WSBOWG,GCP,Cloud,Intermediate
S7BOE2WSBOWG,AWS,Cloud,Intermediate
S7BOE2WSBOWG,Python,Programming,Advanced
23W45V3P72JL,R,Programming,Basic
23W45V3P72JL,Azure,Cloud,Advanced
23W45V3P72JL,Python,Programming,Intermediate
23W45V3P72JL,Scikit-learn,ML,Advanced
23W45V3P72JL,TensorFlow,ML,Advanced
9KXB17HBCY9P,SQL,Programming,Basic
9KXB17HBCY9P,Python,Programming,Intermediate
9KXB17HBCY9P,AWS,Cloud,Intermediate
9KXB17HBCY9P,Computer Vision,ML,Advanced
9KXB17HBCY9P,PyTorch,ML,Advanced
XVLXG9T6Y180,GCP,Cloud,Advanced
XVLXG9T6Y180,PyTorch,ML,Advanced
XVLXG9T6Y180,Python,Programming,Advanced
5SKOMXKCZUIS,AWS,Cloud,Advanced
5SKOMXKCZUIS,GCP,Cloud,Advanced
5SKOMXKCZUIS,Python,Programming,Intermediate
5SKOMXKCZUIS,SQL,Programming,Intermediate
IGTLMAZY19RO,Python,Programming,Basic
IGTLMAZY19RO,PyTorch,ML,Advanced
IGTLMAZY19RO,SQL,Programming,Intermediate
ST78RC8PF5AW,Python,Programming,Advanced
ST78RC8PF5AW,GCP,Cloud,Advanced
ST78RC8PF5AW,AWS,Cloud,Basic
ST78RC8PF5AW,NLP,ML,Intermediate
ST78RC8PF5AW,TensorFlow,ML,Advanced
H00O4C8ZPZLT,TensorFlow,ML,Intermediate
H00O4C8ZPZLT,AWS,Cloud,Basic
H00O4C8ZPZLT,PyTorch,ML,Basic
H00O4C8ZPZLT,R,Programming,Basic
XWRX61KSHLMZ,NLP,ML,Advanced
XWRX61KSHLMZ,Scikit-learn,ML,Intermediate
XWRX61KSHLMZ,GCP,Cloud,Advanced
30AUHIW23R4W,AWS,Cloud,Advanced
30AUHIW23R4W,Azure,Cloud,Intermediate
30AUHIW23R4W,TensorFlow,ML,Basic
30AUHIW23R4W,PyTorch,ML,Basic
30AUHIW23R4W,R,Programming,Advanced
7TBRLZ7EAIJ9,Azure,Cloud,Advanced
7TBRLZ7EAIJ9,Computer Vision,ML,Intermediate
7TBRLZ7EAIJ9,Scikit-learn,ML,Basic
7TBRLZ7EAIJ9,R,Programming,Intermediate
3C30D9OKKAG9,GCP,Cloud,Advanced
3C30D9OKKAG9,Azure,Cloud,Basic
3C30D9OKKAG9,SQL,Programming,Intermediate
3C30D9OKKAG9,Computer Vision,ML,Basic
3C30D9OKKAG9,Python,Programming,Intermediate
3C30D9OKKAG9,R,Programming,Intermediate
4OD19G8WM6RT,NLP,ML,Basic
4OD19G8WM6RT,Scikit-learn,ML,Advanced
4OD19G8WM6RT,Computer Vision,ML,Intermediate
4OD19G8WM6RT,Python,Programming,Advanced
4OD19G8WM6RT,AWS,Cloud,Intermediate
8YB3MP4UMXUF,SQL,Programming,Basic
8YB3MP4UMXUF,AWS,Cloud,Advanced
8YB3MP4UMXUF,Scikit-learn,ML,Advanced
8YB3MP4UMXUF,TensorFlow,ML,Intermediate
8YB3MP4UMXUF,Azure,Cloud,Basic
8ZWO85CW2QAP,AWS,Cloud,Advanced
8ZWO85CW2QAP,R,Programming,Basic
